id,contrat_id,client_id,date_emission,date_echeance,montant_brut,montant_net,statut,date_encaissement
PRM00296,POL0024,CLT007,2025-11-18,2025-12-18,1553,1475,encaissée,2025-12-01
PRM00297,POL0024,CLT007,2025-12-18,2026-01-18,1553,1475,encaissée,2025-12-23
PRM00298,POL0024,CLT007,2026-01-18,2026-02-18,1553,1475,encaissée,2026-01-23
PRM00299,POL0024,CLT007,2026-02-18,2026-03-18,1553,1475,encaissée,2026-03-05
PRM00300,POL0024,CLT007,2026-03-18,2026-04-18,1553,1475,encaissée,2026-03-22
PRM00301,POL0024,CLT007,2026-04-18,2026-05-18,1553,1475,encaissée,2026-04-26
PRM00302,POL0025,CLT007,2025-09-24,2025-10-24,1933,1836,encaissée,2025-09-28
PRM00303,POL0025,CLT007,2025-10-24,2025-11-24,1933,1836,encaissée,2025-11-03
PRM00304,POL0025,CLT007,2025-11-24,2025-12-24,1933,1836,encaissée,2025-12-08
PRM00305,POL0025,CLT007,2025-12-24,2026-01-24,1933,1836,encaissée,2026-01-03
PRM00306,POL0025,CLT007,2026-01-24,2026-02-24,1933,1836,encaissée,2026-02-07
PRM00307,POL0025,CLT007,2026-02-24,2026-03-24,1933,1836,encaissée,2026-02-26
PRM00308,POL0025,CLT007,2026-03-24,2026-04-24,1933,1836,encaissée,2026-04-08
PRM00309,POL0025,CLT007,2026-04-24,2026-05-24,1933,1836,encaissée,2026-05-03
PRM00310,POL0026,CLT007,2026-02-27,2026-03-27,1400,1330,encaissée,2026-03-14
PRM00311,POL0026,CLT007,2026-03-27,2026-04-27,1400,1330,encaissée,2026-04-07
PRM00312,POL0026,CLT007,2026-04-27,2026-05-27,1400,1330,encaissée,2026-05-12
PRM00313,POL0027,CLT007,2024-12-03,2025-01-03,1265,1202,encaissée,2024-12-15
PRM00314,POL0027,CLT007,2025-01-03,2025-02-03,1265,1202,encaissée,2025-01-16
PRM00315,POL0027,CLT007,2025-02-03,2025-03-03,1265,1202,encaissée,2025-02-10
PRM00316,POL0027,CLT007,2025-03-03,2025-04-03,1265,1202,encaissée,2025-03-11
PRM00317,POL0027,CLT007,2025-04-03,2025-05-03,1265,1202,encaissée,2025-04-11
PRM00318,POL0027,CLT007,2025-05-03,2025-06-03,1265,1202,encaissée,2025-05-14
PRM00319,POL0027,CLT007,2025-06-03,2025-07-03,1265,1202,encaissée,2025-06-16
PRM00320,POL0027,CLT007,2025-07-03,2025-08-03,1265,1202,encaissée,2025-07-10
PRM00321,POL0027,CLT007,2025-08-03,2025-09-03,1265,1202,encaissée,2025-08-12
PRM00322,POL0027,CLT007,2025-09-03,2025-10-03,1265,1202,encaissée,2025-09-08
PRM00323,POL0027,CLT007,2025-10-03,2025-11-03,1265,1202,encaissée,2025-10-08
PRM00324,POL0027,CLT007,2025-11-03,2025-12-03,1265,1202,encaissée,2025-11-14
PRM00325,POL0027,CLT007,2025-12-03,2026-01-03,1265,1202,encaissée,2025-12-12
PRM00326,POL0027,CLT007,2026-01-03,2026-02-03,1265,1202,encaissée,2026-01-10
PRM00327,POL0027,CLT007,2026-02-03,2026-03-03,1265,1202,encaissée,2026-02-10
PRM00328,POL0027,CLT007,2026-03-03,2026-04-03,1265,1202,encaissée,2026-03-06
PRM00329,POL0027,CLT007,2026-04-03,2026-05-03,1265,1202,encaissée,2026-04-18
PRM00330,POL0028,CLT007,2024-05-21,2024-06-21,1136,1079,encaissée,2024-05-28
PRM00331,POL0028,CLT007,2024-06-21,2024-07-21,1136,1079,encaissée,2024-07-02
PRM00332,POL0028,CLT007,2024-07-21,2024-08-21,1136,1079,encaissée,2024-07-26
PRM00333,POL0028,CLT007,2024-08-21,2024-09-21,1136,1079,encaissée,2024-08-27
PRM00334,POL0028,CLT007,2024-09-21,2024-10-21,1136,1079,encaissée,2024-09-25
PRM00335,POL0028,CLT007,2024-10-21,2024-11-21,1136,1079,encaissée,2024-10-22
PRM00336,POL0028,CLT007,2024-11-21,2024-12-21,1136,1079,encaissée,2024-11-22
PRM00337,POL0028,CLT007,2024-12-21,2025-01-21,1136,1079,encaissée,2024-12-27
PRM00338,POL0028,CLT007,2025-01-21,2025-02-21,1136,1079,encaissée,2025-01-30
PRM00339,POL0028,CLT007,2025-02-21,2025-03-21,1136,1079,encaissée,2025-03-06
PRM00340,POL0028,CLT007,2025-03-21,2025-04-21,1136,1079,encaissée,2025-03-24
PRM00341,POL0028,CLT007,2025-04-21,2025-05-21,1136,1079,encaissée,2025-04-30
PRM00342,POL0028,CLT007,2025-05-21,2025-06-21,1136,1079,encaissée,2025-05-31
PRM00343,POL0028,CLT007,2025-06-21,2025-07-21,1136,1079,encaissée,2025-06-27
PRM00344,POL0028,CLT007,2025-07-21,2025-08-21,1136,1079,encaissée,2025-07-31
PRM00345,POL0028,CLT007,2025-08-21,2025-09-21,1136,1079,encaissée,2025-08-30
PRM00346,POL0028,CLT007,2025-09-21,2025-10-21,1136,1079,encaissée,2025-09-27
PRM00347,POL0028,CLT007,2025-10-21,2025-11-21,1136,1079,encaissée,2025-10-23
PRM00348,POL0028,CLT007,2025-11-21,2025-12-21,1136,1079,encaissée,2025-11-27
PRM00349,POL0028,CLT007,2025-12-21,2026-01-21,1136,1079,encaissée,2025-12-28
PRM00350,POL0028,CLT007,2026-01-21,2026-02-21,1136,1079,encaissée,2026-02-05
PRM00351,POL0028,CLT007,2026-02-21,2026-03-21,1136,1079,encaissée,2026-03-03
PRM00352,POL0028,CLT007,2026-03-21,2026-04-21,1136,1079,encaissée,2026-04-01
PRM00353,POL0028,CLT007,2026-04-21,2026-05-21,1136,1079,annulée,
PRM00354,POL0029,CLT007,2024-11-24,2024-12-24,1995,1895,encaissée,2024-12-05
PRM00355,POL0029,CLT007,2024-12-24,2025-01-24,1995,1895,encaissée,2024-12-25
PRM00356,POL0029,CLT007,2025-01-24,2025-02-24,1995,1895,encaissée,2025-01-30
PRM00357,POL0029,CLT007,2025-02-24,2025-03-24,1995,1895,encaissée,2025-03-03
PRM00358,POL0029,CLT007,2025-03-24,2025-04-24,1995,1895,encaissée,2025-04-03
PRM00359,POL0029,CLT007,2025-04-24,2025-05-24,1995,1895,encaissée,2025-05-04
PRM00360,POL0029,CLT007,2025-05-24,2025-06-24,1995,1895,encaissée,2025-05-28
PRM00361,POL0029,CLT007,2025-06-24,2025-07-24,1995,1895,encaissée,2025-06-29
PRM00362,POL0029,CLT007,2025-07-24,2025-08-24,1995,1895,encaissée,2025-07-29
PRM00363,POL0029,CLT007,2025-08-24,2025-09-24,1995,1895,encaissée,2025-09-01
PRM00364,POL0029,CLT007,2025-09-24,2025-10-24,1995,1895,encaissée,2025-09-29
PRM00365,POL0029,CLT007,2025-10-24,2025-11-24,1995,1895,encaissée,2025-10-26
PRM00366,POL0029,CLT007,2025-11-24,2025-12-24,1995,1895,encaissée,2025-12-08
PRM00367,POL0029,CLT007,2025-12-24,2026-01-24,1995,1895,encaissée,2026-01-08
PRM00368,POL0029,CLT007,2026-01-24,2026-02-24,1995,1895,encaissée,2026-01-25
PRM00369,POL0029,CLT007,2026-02-24,2026-03-24,1995,1895,encaissée,2026-03-11
PRM00370,POL0029,CLT007,2026-03-24,2026-04-24,1995,1895,encaissée,2026-04-04
PRM00371,POL0029,CLT007,2026-04-24,2026-05-24,1995,1895,encaissée,2026-05-02
PRM00372,POL0030,CLT008,2024-06-21,2024-07-21,435,413,encaissée,2024-06-25
PRM00373,POL0030,CLT008,2024-07-21,2024-08-21,435,413,encaissée,2024-08-04
PRM00374,POL0030,CLT008,2024-08-21,2024-09-21,435,413,encaissée,2024-08-26
PRM00375,POL0030,CLT008,2024-09-21,2024-10-21,435,413,encaissée,2024-10-01
PRM00376,POL0030,CLT008,2024-10-21,2024-11-21,435,413,encaissée,2024-10-28
PRM00377,POL0030,CLT008,2024-11-21,2024-12-21,435,413,encaissée,2024-11-29
PRM00378,POL0030,CLT008,2024-12-21,2025-01-21,435,413,encaissée,2024-12-26
PRM00379,POL0030,CLT008,2025-01-21,2025-02-21,435,413,encaissée,2025-01-24
PRM00380,POL0030,CLT008,2025-02-21,2025-03-21,435,413,encaissée,2025-02-25
PRM00381,POL0030,CLT008,2025-03-21,2025-04-21,435,413,encaissée,2025-04-01
PRM00382,POL0030,CLT008,2025-04-21,2025-05-21,435,413,encaissée,2025-04-30
PRM00383,POL0030,CLT008,2025-05-21,2025-06-21,435,413,encaissée,2025-05-30
PRM00384,POL0030,CLT008,2025-06-21,2025-07-21,435,413,encaissée,2025-07-02
PRM00385,POL0030,CLT008,2025-07-21,2025-08-21,435,413,encaissée,2025-07-27
PRM00386,POL0030,CLT008,2025-08-21,2025-09-21,435,413,encaissée,2025-09-05
PRM00387,POL0030,CLT008,2025-09-21,2025-10-21,435,413,encaissée,2025-10-03
PRM00388,POL0030,CLT008,2025-10-21,2025-11-21,435,413,encaissée,2025-10-28
PRM00389,POL0030,CLT008,2025-11-21,2025-12-21,435,413,encaissée,2025-11-26
PRM00390,POL0030,CLT008,2025-12-21,2026-01-21,435,413,encaissée,2026-01-03
PRM00391,POL0030,CLT008,2026-01-21,2026-02-21,435,413,encaissée,2026-01-22
PRM00392,POL0030,CLT008,2026-02-21,2026-03-21,435,413,encaissée,2026-03-03
PRM00393,POL0030,CLT008,2026-03-21,2026-04-21,435,413,encaissée,2026-03-23
PRM00394,POL0030,CLT008,2026-04-21,2026-05-21,435,413,encaissée,2026-04-29
PRM00395,POL0031,CLT008,2025-12-21,2026-01-21,455,432,encaissée,2025-12-31
PRM00396,POL0031,CLT008,2026-01-21,2026-02-21,455,432,encaissée,2026-02-04
PRM00397,POL0031,CLT008,2026-02-21,2026-03-21,455,432,encaissée,2026-02-28
PRM00398,POL0031,CLT008,2026-03-21,2026-04-21,455,432,encaissée,2026-04-02
PRM00399,POL0031,CLT008,2026-04-21,2026-05-21,455,432,encaissée,2026-05-02
PRM00400,POL0032,CLT009,2026-03-18,2026-04-18,266,253,encaissée,2026-03-27
PRM00401,POL0032,CLT009,2026-04-18,2026-05-18,266,253,encaissée,2026-05-01
PRM00402,POL0033,CLT009,2024-08-09,2024-09-09,1095,1040,encaissée,2024-08-12
PRM00403,POL0033,CLT009,2024-09-09,2024-10-09,1095,1040,encaissée,2024-09-10
PRM00404,POL0033,CLT009,2024-10-09,2024-11-09,1095,1040,encaissée,2024-10-22
PRM00405,POL0033,CLT009,2024-11-09,2024-12-09,1095,1040,encaissée,2024-11-12
PRM00406,POL0033,CLT009,2024-12-09,2025-01-09,1095,1040,encaissée,2024-12-18
PRM00407,POL0033,CLT009,2025-01-09,2025-02-09,1095,1040,encaissée,2025-01-12
PRM00408,POL0033,CLT009,2025-02-09,2025-03-09,1095,1040,encaissée,2025-02-20
PRM00409,POL0033,CLT009,2025-03-09,2025-04-09,1095,1040,encaissée,2025-03-14
PRM00410,POL0033,CLT009,2025-04-09,2025-05-09,1095,1040,encaissée,2025-04-10
PRM00411,POL0033,CLT009,2025-05-09,2025-06-09,1095,1040,encaissée,2025-05-14
PRM00412,POL0033,CLT009,2025-06-09,2025-07-09,1095,1040,encaissée,2025-06-11
PRM00413,POL0033,CLT009,2025-07-09,2025-08-09,1095,1040,encaissée,2025-07-20
PRM00414,POL0033,CLT009,2025-08-09,2025-09-09,1095,1040,encaissée,2025-08-21
PRM00415,POL0033,CLT009,2025-09-09,2025-10-09,1095,1040,encaissée,2025-09-21
PRM00416,POL0033,CLT009,2025-10-09,2025-11-09,1095,1040,encaissée,2025-10-15
PRM00417,POL0033,CLT009,2025-11-09,2025-12-09,1095,1040,encaissée,2025-11-20
PRM00418,POL0033,CLT009,2025-12-09,2026-01-09,1095,1040,encaissée,2025-12-18
PRM00419,POL0033,CLT009,2026-01-09,2026-02-09,1095,1040,encaissée,2026-01-11
PRM00420,POL0033,CLT009,2026-02-09,2026-03-09,1095,1040,encaissée,2026-02-16
PRM00421,POL0033,CLT009,2026-03-09,2026-04-09,1095,1040,encaissée,2026-03-23
PRM00422,POL0033,CLT009,2026-04-09,2026-05-09,1095,1040,encaissée,2026-04-11
PRM00423,POL0034,CLT009,2026-01-24,2026-02-24,802,762,encaissée,2026-01-27
PRM00424,POL0034,CLT009,2026-02-24,2026-03-24,802,762,encaissée,2026-02-28
PRM00425,POL0034,CLT009,2026-03-24,2026-04-24,802,762,encaissée,2026-04-02
PRM00426,POL0034,CLT009,2026-04-24,2026-05-24,802,762,encaissée,2026-04-29
PRM00427,POL0035,CLT010,2024-08-26,2024-09-26,1120,1064,encaissée,2024-08-29
PRM00428,POL0035,CLT010,2024-09-26,2024-10-26,1120,1064,encaissée,2024-10-08
PRM00429,POL0035,CLT010,2024-10-26,2024-11-26,1120,1064,encaissée,2024-11-01
PRM00430,POL0035,CLT010,2024-11-26,2024-12-26,1120,1064,encaissée,2024-11-29
PRM00431,POL0035,CLT010,2024-12-26,2025-01-26,1120,1064,encaissée,2025-01-02
PRM00432,POL0035,CLT010,2025-01-26,2025-02-26,1120,1064,encaissée,2025-02-04
PRM00433,POL0035,CLT010,2025-02-26,2025-03-26,1120,1064,encaissée,2025-03-07
PRM00434,POL0035,CLT010,2025-03-26,2025-04-26,1120,1064,encaissée,2025-04-10
PRM00435,POL0035,CLT010,2025-04-26,2025-05-26,1120,1064,encaissée,2025-05-10
PRM00436,POL0035,CLT010,2025-05-26,2025-06-26,1120,1064,encaissée,2025-06-01
PRM00437,POL0035,CLT010,2025-06-26,2025-07-26,1120,1064,encaissée,2025-07-02
PRM00438,POL0035,CLT010,2025-07-26,2025-08-26,1120,1064,encaissée,2025-07-29
PRM00439,POL0035,CLT010,2025-08-26,2025-09-26,1120,1064,encaissée,2025-09-06
PRM00440,POL0035,CLT010,2025-09-26,2025-10-26,1120,1064,encaissée,2025-10-06
PRM00441,POL0035,CLT010,2025-10-26,2025-11-26,1120,1064,encaissée,2025-10-30
PRM00442,POL0035,CLT010,2025-11-26,2025-12-26,1120,1064,encaissée,2025-12-01
PRM00443,POL0035,CLT010,2025-12-26,2026-01-26,1120,1064,encaissée,2026-01-07
PRM00444,POL0035,CLT010,2026-01-26,2026-02-26,1120,1064,encaissée,2026-02-05
PRM00445,POL0035,CLT010,2026-02-26,2026-03-26,1120,1064,encaissée,2026-02-27
PRM00446,POL0035,CLT010,2026-03-26,2026-04-26,1120,1064,encaissée,2026-03-30
PRM00447,POL0035,CLT010,2026-04-26,2026-05-26,1120,1064,encaissée,2026-04-28
PRM00448,POL0036,CLT010,2025-10-31,2025-12-01,1446,1374,encaissée,2025-11-05
PRM00449,POL0036,CLT010,2025-12-01,2026-01-01,1446,1374,encaissée,2025-12-12
PRM00450,POL0036,CLT010,2025-12-31,2026-01-31,1446,1374,encaissée,2026-01-13
PRM00451,POL0036,CLT010,2026-01-31,2026-03-03,1446,1374,encaissée,2026-02-14
PRM00452,POL0036,CLT010,2026-03-03,2026-04-03,1446,1374,encaissée,2026-03-09
PRM00453,POL0036,CLT010,2026-03-31,2026-05-01,1446,1374,encaissée,2026-04-10
PRM00454,POL0036,CLT010,2026-05-01,2026-06-01,1446,1374,encaissée,2026-05-06
PRM00455,POL0037,CLT010,2024-08-13,2024-09-13,1543,1466,encaissée,2024-08-18
PRM00456,POL0037,CLT010,2024-09-13,2024-10-13,1543,1466,encaissée,2024-09-23
PRM00457,POL0037,CLT010,2024-10-13,2024-11-13,1543,1466,encaissée,2024-10-22
PRM00458,POL0037,CLT010,2024-11-13,2024-12-13,1543,1466,encaissée,2024-11-26
PRM00459,POL0037,CLT010,2024-12-13,2025-01-13,1543,1466,encaissée,2024-12-18
PRM00460,POL0037,CLT010,2025-01-13,2025-02-13,1543,1466,encaissée,2025-01-28
PRM00461,POL0037,CLT010,2025-02-13,2025-03-13,1543,1466,encaissée,2025-02-22
PRM00462,POL0037,CLT010,2025-03-13,2025-04-13,1543,1466,encaissée,2025-03-27
PRM00463,POL0037,CLT010,2025-04-13,2025-05-13,1543,1466,encaissée,2025-04-24
PRM00464,POL0037,CLT010,2025-05-13,2025-06-13,1543,1466,encaissée,2025-05-20
PRM00465,POL0037,CLT010,2025-06-13,2025-07-13,1543,1466,encaissée,2025-06-26
PRM00466,POL0037,CLT010,2025-07-13,2025-08-13,1543,1466,encaissée,2025-07-23
PRM00467,POL0037,CLT010,2025-08-13,2025-09-13,1543,1466,encaissée,2025-08-18
PRM00468,POL0037,CLT010,2025-09-13,2025-10-13,1543,1466,encaissée,2025-09-20
PRM00469,POL0037,CLT010,2025-10-13,2025-11-13,1543,1466,encaissée,2025-10-14
PRM00470,POL0037,CLT010,2025-11-13,2025-12-13,1543,1466,encaissée,2025-11-14
PRM00471,POL0037,CLT010,2025-12-13,2026-01-13,1543,1466,encaissée,2025-12-23
PRM00472,POL0037,CLT010,2026-01-13,2026-02-13,1543,1466,encaissée,2026-01-26
PRM00473,POL0037,CLT010,2026-02-13,2026-03-13,1543,1466,encaissée,2026-02-27
PRM00474,POL0037,CLT010,2026-03-13,2026-04-13,1543,1466,encaissée,2026-03-24
PRM00475,POL0037,CLT010,2026-04-13,2026-05-13,1543,1466,encaissée,2026-04-24
PRM00476,POL0038,CLT010,2025-06-29,2025-07-29,1891,1796,encaissée,2025-07-06
PRM00477,POL0038,CLT010,2025-07-29,2025-08-29,1891,1796,encaissée,2025-08-01
PRM00478,POL0038,CLT010,2025-08-29,2025-09-29,1891,1796,encaissée,2025-09-06
PRM00479,POL0038,CLT010,2025-09-29,2025-10-29,1891,1796,encaissée,2025-10-09
PRM00480,POL0038,CLT010,2025-10-29,2025-11-29,1891,1796,encaissée,2025-11-01
PRM00481,POL0038,CLT010,2025-11-29,2025-12-29,1891,1796,encaissée,2025-12-04
PRM00482,POL0038,CLT010,2025-12-29,2026-01-29,1891,1796,encaissée,2026-01-10
PRM00483,POL0038,CLT010,2026-01-29,2026-03-01,1891,1796,encaissée,2026-02-05
PRM00484,POL0038,CLT010,2026-03-01,2026-04-01,1891,1796,encaissée,2026-03-13
PRM00485,POL0038,CLT010,2026-03-29,2026-04-29,1891,1796,encaissée,2026-04-05
PRM00486,POL0038,CLT010,2026-04-29,2026-05-29,1891,1796,encaissée,2026-05-05
PRM00487,POL0039,CLT010,2024-12-31,2025-01-31,1568,1490,encaissée,2025-01-12
PRM00488,POL0039,CLT010,2025-01-31,2025-03-03,1568,1490,encaissée,2025-02-09
PRM00489,POL0039,CLT010,2025-03-03,2025-04-03,1568,1490,encaissée,2025-03-09
PRM00490,POL0039,CLT010,2025-03-31,2025-05-01,1568,1490,encaissée,2025-04-09
PRM00491,POL0039,CLT010,2025-05-01,2025-06-01,1568,1490,encaissée,2025-05-16
PRM00492,POL0039,CLT010,2025-05-31,2025-07-01,1568,1490,encaissée,2025-06-14
PRM00493,POL0039,CLT010,2025-07-01,2025-08-01,1568,1490,encaissée,2025-07-05
PRM00494,POL0039,CLT010,2025-07-31,2025-08-31,1568,1490,encaissée,2025-08-14
PRM00495,POL0039,CLT010,2025-08-31,2025-10-01,1568,1490,encaissée,2025-09-07
PRM00496,POL0039,CLT010,2025-10-01,2025-11-01,1568,1490,encaissée,2025-10-08
PRM00497,POL0039,CLT010,2025-10-31,2025-12-01,1568,1490,encaissée,2025-11-07
PRM00498,POL0039,CLT010,2025-12-01,2026-01-01,1568,1490,encaissée,2025-12-13
PRM00499,POL0039,CLT010,2025-12-31,2026-01-31,1568,1490,encaissée,2026-01-01
PRM00500,POL0039,CLT010,2026-01-31,2026-03-03,1568,1490,encaissée,2026-02-06
PRM00501,POL0039,CLT010,2026-03-03,2026-04-03,1568,1490,encaissée,2026-03-05
PRM00502,POL0039,CLT010,2026-03-31,2026-05-01,1568,1490,encaissée,2026-04-07
PRM00503,POL0039,CLT010,2026-05-01,2026-06-01,1568,1490,encaissée,2026-05-05
PRM00504,POL0040,CLT010,2024-11-15,2024-12-15,1120,1064,encaissée,2024-11-26
PRM00505,POL0040,CLT010,2024-12-15,2025-01-15,1120,1064,encaissée,2024-12-18
PRM00506,POL0040,CLT010,2025-01-15,2025-02-15,1120,1064,encaissée,2025-01-27
PRM00507,POL0040,CLT010,2025-02-15,2025-03-15,1120,1064,encaissée,2025-02-20
PRM00508,POL0040,CLT010,2025-03-15,2025-04-15,1120,1064,encaissée,2025-03-18
PRM00509,POL0040,CLT010,2025-04-15,2025-05-15,1120,1064,encaissée,2025-04-23
PRM00510,POL0040,CLT010,2025-05-15,2025-06-15,1120,1064,encaissée,2025-05-21
PRM00511,POL0040,CLT010,2025-06-15,2025-07-15,1120,1064,encaissée,2025-06-16
PRM00512,POL0040,CLT010,2025-07-15,2025-08-15,1120,1064,encaissée,2025-07-27
PRM00513,POL0040,CLT010,2025-08-15,2025-09-15,1120,1064,encaissée,2025-08-24
PRM00514,POL0040,CLT010,2025-09-15,2025-10-15,1120,1064,encaissée,2025-09-20
PRM00515,POL0040,CLT010,2025-10-15,2025-11-15,1120,1064,encaissée,2025-10-19
PRM00516,POL0040,CLT010,2025-11-15,2025-12-15,1120,1064,encaissée,2025-11-21
PRM00517,POL0040,CLT010,2025-12-15,2026-01-15,1120,1064,encaissée,2025-12-27
PRM00518,POL0040,CLT010,2026-01-15,2026-02-15,1120,1064,encaissée,2026-01-26
PRM00519,POL0040,CLT010,2026-02-15,2026-03-15,1120,1064,encaissée,2026-02-21
PRM00520,POL0040,CLT010,2026-03-15,2026-04-15,1120,1064,encaissée,2026-03-17
PRM00521,POL0040,CLT010,2026-04-15,2026-05-15,1120,1064,encaissée,2026-04-30
PRM00522,POL0041,CLT011,2024-09-16,2024-10-16,715,679,encaissée,2024-09-18
PRM00523,POL0041,CLT011,2024-10-16,2024-11-16,715,679,encaissée,2024-10-25
PRM00524,POL0041,CLT011,2024-11-16,2024-12-16,715,679,encaissée,2024-11-24
PRM00525,POL0041,CLT011,2024-12-16,2025-01-16,715,679,encaissée,2024-12-30
PRM00526,POL0041,CLT011,2025-01-16,2025-02-16,715,679,encaissée,2025-01-31
PRM00527,POL0041,CLT011,2025-02-16,2025-03-16,715,679,encaissée,2025-02-17
PRM00528,POL0041,CLT011,2025-03-16,2025-04-16,715,679,encaissée,2025-03-17
PRM00529,POL0041,CLT011,2025-04-16,2025-05-16,715,679,encaissée,2025-04-18
PRM00530,POL0041,CLT011,2025-05-16,2025-06-16,715,679,encaissée,2025-05-28
PRM00531,POL0041,CLT011,2025-06-16,2025-07-16,715,679,encaissée,2025-06-24
PRM00532,POL0041,CLT011,2025-07-16,2025-08-16,715,679,encaissée,2025-07-24
PRM00533,POL0041,CLT011,2025-08-16,2025-09-16,715,679,encaissée,2025-08-26
PRM00534,POL0041,CLT011,2025-09-16,2025-10-16,715,679,encaissée,2025-09-21
PRM00535,POL0041,CLT011,2025-10-16,2025-11-16,715,679,encaissée,2025-10-31
PRM00536,POL0041,CLT011,2025-11-16,2025-12-16,715,679,encaissée,2025-11-26
PRM00537,POL0041,CLT011,2025-12-16,2026-01-16,715,679,encaissée,2025-12-30
PRM00538,POL0041,CLT011,2026-01-16,2026-02-16,715,679,encaissée,2026-01-23
PRM00539,POL0041,CLT011,2026-02-16,2026-03-16,715,679,encaissée,2026-02-28
PRM00540,POL0041,CLT011,2026-03-16,2026-04-16,715,679,encaissée,2026-03-25
PRM00541,POL0041,CLT011,2026-04-16,2026-05-16,715,679,encaissée,2026-04-18
PRM00542,POL0042,CLT011,2025-09-23,2025-10-23,1286,1222,encaissée,2025-09-27
PRM00543,POL0042,CLT011,2025-10-23,2025-11-23,1286,1222,encaissée,2025-10-31
PRM00544,POL0042,CLT011,2025-11-23,2025-12-23,1286,1222,encaissée,2025-12-01
PRM00545,POL0042,CLT011,2025-12-23,2026-01-23,1286,1222,encaissée,2025-12-27
PRM00546,POL0042,CLT011,2026-01-23,2026-02-23,1286,1222,encaissée,2026-02-05
PRM00547,POL0042,CLT011,2026-02-23,2026-03-23,1286,1222,encaissée,2026-03-07
PRM00548,POL0042,CLT011,2026-03-23,2026-04-23,1286,1222,encaissée,2026-03-25
PRM00549,POL0042,CLT011,2026-04-23,2026-05-23,1286,1222,encaissée,2026-05-06
PRM00550,POL0043,CLT011,2025-04-09,2025-05-09,405,385,encaissée,2025-04-17
PRM00551,POL0043,CLT011,2025-05-09,2025-06-09,405,385,encaissée,2025-05-11
PRM00552,POL0043,CLT011,2025-06-09,2025-07-09,405,385,encaissée,2025-06-20
PRM00553,POL0043,CLT011,2025-07-09,2025-08-09,405,385,encaissée,2025-07-10
PRM00554,POL0043,CLT011,2025-08-09,2025-09-09,405,385,encaissée,2025-08-23
PRM00555,POL0043,CLT011,2025-09-09,2025-10-09,405,385,encaissée,2025-09-15
PRM00556,POL0043,CLT011,2025-10-09,2025-11-09,405,385,encaissée,2025-10-15
PRM00557,POL0043,CLT011,2025-11-09,2025-12-09,405,385,encaissée,2025-11-15
PRM00558,POL0043,CLT011,2025-12-09,2026-01-09,405,385,encaissée,2025-12-16
PRM00559,POL0043,CLT011,2026-01-09,2026-02-09,405,385,encaissée,2026-01-10
PRM00560,POL0043,CLT011,2026-02-09,2026-03-09,405,385,encaissée,2026-02-14
PRM00561,POL0043,CLT011,2026-03-09,2026-04-09,405,385,encaissée,2026-03-16
PRM00562,POL0043,CLT011,2026-04-09,2026-05-09,405,385,encaissée,2026-04-16
PRM00563,POL0044,CLT012,2025-08-12,2025-09-12,1560,1482,encaissée,2025-08-16
PRM00564,POL0044,CLT012,2025-09-12,2025-10-12,1560,1482,encaissée,2025-09-26
PRM00565,POL0044,CLT012,2025-10-12,2025-11-12,1560,1482,encaissée,2025-10-24
PRM00566,POL0044,CLT012,2025-11-12,2025-12-12,1560,1482,encaissée,2025-11-23
PRM00567,POL0044,CLT012,2025-12-12,2026-01-12,1560,1482,encaissée,2025-12-25
PRM00568,POL0044,CLT012,2026-01-12,2026-02-12,1560,1482,encaissée,2026-01-20
PRM00569,POL0044,CLT012,2026-02-12,2026-03-12,1560,1482,encaissée,2026-02-26
PRM00570,POL0044,CLT012,2026-03-12,2026-04-12,1560,1482,encaissée,2026-03-21
PRM00571,POL0044,CLT012,2026-04-12,2026-05-12,1560,1482,encaissée,2026-04-14
PRM00572,POL0045,CLT012,2025-05-23,2025-06-23,472,448,encaissée,2025-05-24
PRM00573,POL0045,CLT012,2025-06-23,2025-07-23,472,448,encaissée,2025-07-07
PRM00574,POL0045,CLT012,2025-07-23,2025-08-23,472,448,encaissée,2025-08-02
PRM00575,POL0045,CLT012,2025-08-23,2025-09-23,472,448,encaissée,2025-08-30
PRM00576,POL0045,CLT012,2025-09-23,2025-10-23,472,448,encaissée,2025-10-02
PRM00577,POL0045,CLT012,2025-10-23,2025-11-23,472,448,encaissée,2025-10-26
PRM00578,POL0045,CLT012,2025-11-23,2025-12-23,472,448,encaissée,2025-12-07
PRM00579,POL0045,CLT012,2025-12-23,2026-01-23,472,448,encaissée,2026-01-03
PRM00580,POL0045,CLT012,2026-01-23,2026-02-23,472,448,encaissée,2026-02-07
PRM00581,POL0045,CLT012,2026-02-23,2026-03-23,472,448,encaissée,2026-03-09
PRM00582,POL0045,CLT012,2026-03-23,2026-04-23,472,448,encaissée,2026-03-26
